year,mergecode,lowincome
21,4282-5407,87.0
21,4282-6032,88.0
21,4282-5399,96.0
21,4282-5409,92.0
21,4282-5402,89.0
21,4282-5400,92.0
21,4282-5401,92.0
21,4282-81109,87.0
21,4282-78980,86.0
21,4282-5412,92.0
21,4282-5413,88.0
21,4282-90141,67.0
21,4282-89955,94.0
21,4282-91270,67.0
21,4282-80352,86.0
21,4282-5404,85.0
21,4282-5403,88.0
21,4282-5415,72.0
21,91934-92498,98.0
21,4446-79692,62.0
21,4446-5934,96.0
21,4446-5935,81.0
21,4446-5929,98.0
21,4446-87948,59.0
21,4446-5930,95.0
21,4446-5936,64.0
21,4446-89578,66.0
21,4446-5937,94.0
21,4446-5932,98.0
21,4446-5933,98.0
21,4446-89579,63.0
21,4453-5948,52.0
21,4453-90084,57.0
21,4410-5835,15.0
21,4410-5839,13.0
21,4410-5837,14.0
21,4410-5833,9.0
21,4410-5834,10.0
21,4410-5832,11.0
21,4410-5838,10.0
21,4244-5134,14.0
21,4244-5137,6.0
21,4244-5136,16.0
21,4244-78912,6.0
21,4244-87477,6.0
21,4244-80056,6.0
21,4244-78911,9.0
21,4395-5638,98.0
21,4191-85876,98.0
21,4191-85877,61.0
21,4191-4801,48.0
21,4191-4802,98.0
21,4191-79039,86.0
21,6362-5555,24.0
21,4242-5117,16.0
21,4242-89591,7.0
21,4242-90302,6.0
21,4242-85838,5.0
21,4242-79247,18.0
21,4242-79633,9.0
21,4242-5125,27.0
21,4242-5127,44.0
21,4242-5119,20.0
21,4242-88404,3.0
21,4242-80102,8.0
21,4242-85837,7.0
21,4242-5122,29.0
21,4242-89926,7.0
21,4242-5126,54.0
21,4242-92892,10.0
21,4242-92891,14.0
21,4242-5116,82.0
21,4242-5113,87.0
21,4242-89925,8.0
21,4242-6015,19.0
21,4242-5114,84.0
21,4242-89590,9.0
21,4242-79653,16.0
21,4242-91794,5.0
21,4242-5121,56.0
21,4242-5123,62.0
21,4242-90027,49.0
21,4242-5115,4.0
21,4242-79636,22.0
21,4242-89613,10.0
21,4242-89589,10.0
21,4242-6014,15.0
21,4242-6013,70.0
21,4242-5111,81.0
21,4242-5118,62.0
21,4242-87679,11.0
21,4242-79634,11.0
21,4242-5124,60.0
21,4242-79635,34.0
21,4242-5120,9.0
21,4242-87519,11.0
21,4242-5110,58.0
21,80242-80378,98.0
21,80235-84333,98.0
21,80235-84334,98.0
21,80077-87926,98.0
21,4158-4733,98.0
21,4158-4732,86.0
21,4158-4737,92.0
21,4158-4731,94.0
21,4158-4734,98.0
21,4158-4736,93.0
21,4158-4735,98.0
21,4474-6110,44.0
21,4474-6108,57.0
21,4474-6109,50.0
21,4474-78928,59.0
21,90138-90139,7.0
21,90138-92636,11.0
21,5186-10801,98.0
21,5186-92637,76.0
21,80415-80416,98.0
21,85448-85451,42.0
21,85448-92561,44.0
21,85448-87441,25.0
21,4486-6122,43.0
21,81027-81028,75.0
21,4177-4785,27.0
21,79464-79526,80.0
21,91773-10733,78.0
21,4370-92635,86.0
21,4370-5567,82.0
21,4381-90858,54.0
21,4381-5592,54.0
21,4381-5593,53.0
21,4160-4742,89.0
21,89556-89557,92.0
21,4479-6114,69.0
21,4416-5855,31.0
21,4442-92608,63.0
21,4442-5916,68.0
21,4442-5914,79.0
21,4442-89577,83.0
21,4442-5911,74.0
21,79077-79099,84.0
21,79988-79989,92.0
21,6570-6571,98.0
21,4487-1000158,80.0
21,4487-6123,48.0
21,4487-1000161,75.0
21,4487-90934,36.0
21,4487-6125,61.0
21,92612-92614,93.0
21,90331-87412,96.0
21,80032-80033,94.0
21,4501-78935,76.0
21,4501-6172,62.0
21,4501-85833,83.0
21,4501-91908,26.0
21,4501-6174,66.0
21,4501-89582,53.0
21,4501-6168,84.0
21,4501-6169,98.0
21,4501-6173,74.0
21,4501-85834,98.0
21,4501-6175,90.0
21,92369-92906,98.0
21,4263-5289,42.0
21,4263-5283,98.0
21,4263-79285,96.0
21,4263-6023,94.0
21,4263-5284,95.0
21,4263-5285,97.0
21,4263-5287,96.0
21,4263-5288,93.0
21,4263-5286,94.0
21,89917-89918,43.0
21,79049-79127,38.0
21,89914-80974,98.0
21,89915-89916,48.0
21,90284-90285,31.0
21,90541-90639,52.0
21,4246-78922,24.0
21,4246-5154,40.0
21,4246-5162,51.0
21,4246-5151,48.0
21,4246-85850,13.0
21,4246-88399,18.0
21,4246-5146,84.0
21,4246-5160,12.0
21,4246-5161,40.0
21,4246-5142,71.0
21,4246-5159,31.0
21,4246-5156,23.0
21,4246-5150,53.0
21,4246-85851,14.0
21,4246-5157,62.0
21,4246-80318,14.0
21,4246-5152,41.0
21,4246-78921,21.0
21,4246-5155,17.0
21,4246-5158,17.0
21,4246-79290,15.0
21,4246-5149,54.0
21,4246-5163,13.0
21,4246-5153,48.0
21,4246-5144,33.0
21,4246-89953,18.0
21,4246-5145,53.0
21,4246-6016,58.0
21,4246-80317,12.0
21,4246-79574,17.0
21,4246-92907,13.0
21,4246-79573,14.0
21,4246-5147,70.0
21,4246-81017,18.0
21,4246-81016,14.0
21,4246-5143,81.0
21,4246-92525,62.0
21,4246-87528,10.0
21,9693-80377,98.0
21,81099-78950,32.0
21,81099-92249,32.0
21,88308-88309,64.0
21,1000080-1000081,98.0
21,6258-10807,61.0
21,7295-7296,98.0
21,80274-80275,98.0
21,6357-4898,23.0
21,4174-4765,90.0
21,4174-4773,82.0
21,4174-4767,98.0
21,4174-4766,96.0
21,4174-4771,79.0
21,4174-4770,95.0
21,4174-4768,98.0
21,4174-4769,72.0
21,4228-4902,58.0
21,4228-4903,62.0
21,4243-1000163,41.0
21,4243-81111,53.0
21,4243-89600,30.0
21,4243-81112,38.0
21,4243-80052,54.0
21,4243-5128,71.0
21,4243-5133,60.0
21,4243-5129,88.0
21,4243-1000162,40.0
21,4243-5132,57.0
21,4243-5130,72.0
21,4243-84683,27.0
21,4243-89604,26.0
21,4243-87621,41.0
21,4243-89821,69.0
21,4243-90134,23.0
21,4243-88414,29.0
21,4243-87620,39.0
21,4243-5131,72.0
21,4243-84684,70.0
21,4243-88417,46.0
21,4243-79632,55.0
21,4243-88415,36.0
21,4243-81113,31.0
21,91170-91171,83.0
21,91938-92563,89.0
21,91939-92601,92.0
21,89850-89851,56.0
21,87401-87402,57.0
21,90506-90507,98.0
21,90506-87415,68.0
21,743644-465875,46.0
21,6446-88201,65.0
21,6446-6366,51.0
21,6446-79982,42.0
21,6446-79263,63.0
21,6446-90349,56.0
21,6446-89920,98.0
21,6446-92492,13.0
21,6446-92290,50.0
21,6446-90322,96.0
21,6446-79219,42.0
21,6446-92912,64.0
21,6446-920316,86.0
21,6446-10753,14.0
21,6446-79697,79.0
21,6446-90377,39.0
21,6446-10849,65.0
21,6446-90324,43.0
21,6446-10848,73.0
21,4341-10752,98.0
21,4185-4795,71.0
21,4448-5940,98.0
21,4448-5941,98.0
21,4448-5942,89.0
21,91277-91783,98.0
21,91277-92975,88.0
21,4335-5507,93.0
21,92250-85886,89.0
21,92902-92903,86.0
21,92379-92893,84.0
21,79214-81173,79.0
21,88452-80145,98.0
21,78783-92501,77.0
21,78783-460111,65.0
21,78783-78820,93.0
21,4192-4811,9.0
21,4192-4820,30.0
21,4192-4807,44.0
21,4192-4819,23.0
21,4192-4812,72.0
21,4192-4814,93.0
21,4192-4806,79.0
21,4192-4804,19.0
21,4192-4817,52.0
21,4192-90191,37.0
21,4192-4805,44.0
21,4192-4803,87.0
21,4192-4815,30.0
21,4192-4808,87.0
21,4192-79665,37.0
21,91865-91866,98.0
21,4300-5466,90.0
21,4437-88400,56.0
21,4437-89587,55.0
21,4437-85853,58.0
21,4437-5897,49.0
21,4437-5895,65.0
21,4437-89858,69.0
21,4437-92280,71.0
21,4437-90309,49.0
21,4437-89907,52.0
21,4437-80440,64.0
21,4437-87537,56.0
21,4437-79415,57.0
21,4405-5784,80.0
21,4405-5791,66.0
21,4405-5790,76.0
21,4405-5785,83.0
21,4405-5787,58.0
21,4405-5788,91.0
21,4405-5789,53.0
21,4405-6054,71.0
21,4405-5786,90.0
21,4167-4747,33.0
21,4167-4748,25.0
21,4167-5982,31.0
21,4221-4892,98.0
21,4221-4893,86.0
21,4221-90064,98.0
21,4221-92618,98.0
21,4247-5167,15.0
21,4247-5166,30.0
21,4247-5165,35.0
21,4273-5351,91.0
21,4273-5353,70.0
21,4273-80315,75.0
21,4273-5352,87.0
21,4273-87521,69.0
21,4273-80915,78.0
21,4273-80916,75.0
21,4495-6140,46.0
21,4495-92597,79.0
21,4195-4826,74.0
21,4195-4828,63.0
21,4303-6036,98.0
21,4505-6187,96.0
21,4505-79724,91.0
21,4505-81096,90.0
21,4505-81106,85.0
21,4505-6183,97.0
21,4505-6184,97.0
21,4505-6185,95.0
21,4505-81105,92.0
21,4157-4728,88.0
21,4157-4726,94.0
21,4157-4727,98.0
21,4157-4725,98.0
21,85892-87531,98.0
21,85892-91247,98.0
21,85892-92025,98.0
21,85892-85902,98.0
21,85892-85895,98.0
21,85892-85896,98.0
21,85892-85898,98.0
21,85892-85901,98.0
21,90884-91712,94.0
21,4238-5018,75.0
21,80406-80407,98.0
21,4239-127500,32.0
21,4239-79181,18.0
21,4239-79630,24.0
21,4239-79145,37.0
21,4239-5030,50.0
21,4239-90124,13.0
21,4239-79829,26.0
21,4239-79144,19.0
21,4239-79823,20.0
21,4239-79629,27.0
21,4239-5038,19.0
21,4239-89605,14.0
21,4239-5023,38.0
21,4239-5039,27.0
21,4239-5024,6.0
21,4239-5022,17.0
21,4239-5033,74.0
21,4239-5040,14.0
21,4239-6006,20.0
21,4239-88401,14.0
21,4239-5029,42.0
21,4239-5028,37.0
21,4239-87533,25.0
21,4239-5032,26.0
21,4239-6007,33.0
21,4239-5021,42.0
21,4239-5026,14.0
21,4239-78918,51.0
21,4239-5025,29.0
21,4239-5027,35.0
21,4239-5034,33.0
21,4239-89594,10.0
21,4239-78919,25.0
21,4239-5036,24.0
21,4239-85847,19.0
21,4239-81145,21.0
21,4239-5037,30.0
21,4239-5035,20.0
21,4239-5031,26.0
21,4271-5340,76.0
21,4271-5343,87.0
21,4271-5342,98.0
21,4271-79782,82.0
21,4271-5345,98.0
21,4271-79815,89.0
21,4271-5344,80.0
21,4271-5337,95.0
21,4271-5339,90.0
21,4271-5332,98.0
21,4271-5338,98.0
21,4271-5334,98.0
21,4271-5341,70.0
21,4271-5333,98.0
21,4271-5335,98.0
21,4271-79816,93.0
21,4271-7364,23.0
21,4271-5336,98.0
21,4285-5431,54.0
21,4285-5429,71.0
21,4285-5426,75.0
21,4285-5433,42.0
21,4285-5434,64.0
21,4285-5430,51.0
21,4285-5427,47.0
21,4285-5432,47.0
21,4285-5428,72.0
21,4208-4854,54.0
21,4208-4855,45.0
21,4208-85831,56.0
21,4194-4824,65.0
21,4194-4825,69.0
21,9691-80421,98.0
21,79793-4840,91.0
21,79500-79512,96.0
21,79500-90470,74.0
21,6369-5872,98.0
21,4371-5570,98.0
21,90906-91818,47.0
21,79081-78788,76.0
21,79081-79095,16.0
21,79501-79513,81.0
21,79501-90277,91.0
21,88454-80466,98.0
21,4212-4870,83.0
21,4392-5623,51.0
21,4392-5625,43.0
21,4392-6053,49.0
21,81076-89624,63.0
21,81076-81077,61.0
21,81076-78811,84.0
21,81076-91204,87.0
21,92982-703390,28.0
21,4248-93009,6.0
21,4248-90315,16.0
21,4248-89580,21.0
21,4248-92259,22.0
21,4248-79227,14.0
21,4248-88422,11.0
21,4248-92252,10.0
21,4248-87487,40.0
21,4248-79374,13.0
21,4248-5168,15.0
21,4248-80316,24.0
21,4248-79375,18.0
21,4248-92260,13.0
21,4248-92264,6.0
21,4248-89581,17.0
21,91275-92223,97.0
21,4389-5610,63.0
21,4389-5609,67.0
21,4389-5607,74.0
21,4389-79377,93.0
21,4389-7654,38.0
21,4389-5608,73.0
21,88447-80287,98.0
21,88449-87950,88.0
21,88453-79662,98.0
21,4469-6097,47.0
21,4469-6091,58.0
21,4469-6095,51.0
21,4469-6092,49.0
21,4469-87535,44.0
21,4469-6093,54.0
21,4469-6090,69.0
21,4469-6096,46.0
21,4469-6094,74.0
21,80370-80444,92.0
21,4502-6180,71.0
21,89784-89785,69.0
21,90162-90163,66.0
21,89561-89562,88.0
21,88365-88366,96.0
21,88367-88368,92.0
21,89786-89787,74.0
21,89563-89564,92.0
21,88369-88370,41.0
21,88372-88373,28.0
21,90034-90035,70.0
21,89788-89789,49.0
21,89790-89791,34.0
21,90160-90161,57.0
21,80085-80086,65.0
21,91326-92230,58.0
21,91326-1000253,43.0
21,90876-91782,83.0
21,5174-10811,81.0
21,91899-91900,35.0
21,4259-5236,98.0
21,4259-5240,81.0
21,4259-5234,88.0
21,4259-5235,98.0
21,4259-5238,92.0
21,4259-5239,97.0
21,4259-78934,95.0
21,4259-79821,98.0
21,4259-5237,98.0
21,4259-5243,96.0
21,4445-89859,36.0
21,4445-90807,32.0
21,4445-89569,47.0
21,4445-5928,47.0
21,4445-87489,49.0
21,4445-79831,50.0
21,4445-89860,33.0
21,91248-91249,98.0
21,80089-80090,98.0
21,4388-5605,45.0
21,4388-5606,32.0
21,79064-79112,48.0
21,80092-80093,98.0
21,91329-92225,83.0
21,92989-766437,83.0
21,91328-92224,78.0
21,4342-92246,90.0
21,4342-78899,42.0
21,90333-89866,46.0
21,90535-91157,47.0
21,90334-89868,67.0
21,79882-10748,95.0
21,90548-91158,79.0
21,79880-6350,60.0
21,79233-78851,98.0
21,78965-79178,98.0
21,79876-10749,83.0
21,79878-6349,98.0
21,90330-89867,98.0
21,79871-79177,98.0
21,80072-80074,98.0
21,4396-5642,98.0
21,4396-5641,83.0
21,4396-5644,72.0
21,80382-80383,98.0
21,80354-87941,98.0
21,91262-91263,75.0
21,79598-5577,76.0
21,79598-5576,78.0
21,79598-90667,75.0
21,79598-5571,46.0
21,79598-5595,58.0
21,79598-5575,73.0
21,79598-5572,67.0
21,79598-91772,43.0
21,79598-5573,62.0
21,79598-5580,91.0
21,79598-88409,42.0
21,4480-6115,77.0
21,4267-87058,61.0
21,4267-5302,23.0
21,4267-5298,25.0
21,4267-5297,9.0
21,4267-5296,17.0
21,4267-5299,42.0
21,4267-5308,42.0
21,4267-5315,35.0
21,4267-78923,26.0
21,4267-5310,29.0
21,4267-5314,21.0
21,4267-5307,28.0
21,4267-5313,12.0
21,4267-5316,30.0
21,4267-5304,46.0
21,4267-5318,34.0
21,4267-5317,8.0
21,4267-5311,19.0
21,4267-5305,74.0
21,4267-5306,14.0
21,4267-79143,37.0
21,4267-5303,34.0
21,4267-5300,26.0
21,4267-5301,47.0
21,4267-5312,14.0
21,4267-5309,39.0
21,7909-80449,98.0
21,7909-80450,98.0
21,4368-5561,73.0
21,4368-78979,37.0
21,4368-5565,42.0
21,4368-5563,53.0
21,4368-5564,44.0
21,4368-5559,55.0
21,4368-5562,39.0
21,4368-5560,48.0
21,4276-84305,75.0
21,4276-89266,66.0
21,4276-5356,66.0
21,4276-5357,93.0
21,4276-756942,58.0
21,4276-91310,73.0
21,4276-88421,70.0
21,4276-5358,38.0
21,79967-89616,55.0
21,79967-87416,13.0
21,79967-79968,27.0
21,90637-90638,45.0
21,91174-91175,31.0
21,850101-91136,37.0
21,850101-90366,42.0
21,850101-541763,32.0
21,850101-229646,26.0
21,850101-1000289,46.0
21,850101-91764,44.0
21,850101-411380,35.0
21,850101-112572,49.0
21,9689-80374,98.0
21,4266-5295,22.0
21,4266-87475,64.0
21,4266-92706,38.0
21,4266-5294,55.0
21,4266-79652,70.0
21,4266-79846,18.0
21,4281-87522,54.0
21,4281-1000251,13.0
21,4281-80054,44.0
21,4281-85843,47.0
21,4281-90385,44.0
21,4281-5393,20.0
21,4281-90550,20.0
21,4281-5396,30.0
21,4281-78925,50.0
21,4281-5394,28.0
21,4281-89586,17.0
21,4281-92878,21.0
21,4281-85844,21.0
21,4281-5395,21.0
21,4281-79220,68.0
21,4281-79221,41.0
21,92648-88064,98.0
21,4374-5579,76.0
21,4374-85821,59.0
21,4278-7408,67.0
21,4278-90771,75.0
21,4278-79618,76.0
21,4278-87476,79.0
21,4278-89608,77.0
21,4278-530879,77.0
21,4278-5360,73.0
21,4278-85852,83.0
21,4278-89924,84.0
21,4278-5361,98.0
21,268612-89997,80.0
21,10126-80261,77.0
21,4270-5324,36.0
21,4270-5325,62.0
21,4270-5330,15.0
21,4270-92605,41.0
21,4270-5329,19.0
21,4270-5328,58.0
21,4270-5326,12.0
21,4270-5327,43.0
21,4270-89622,13.0
21,4199-4839,37.0
21,4439-5904,77.0
21,90995-90996,98.0
21,78992-78993,78.0
21,4404-5772,56.0
21,4404-5777,30.0
21,4404-5769,46.0
21,4404-1000116,22.0
21,4404-713837,24.0
21,4404-5775,46.0
21,4404-5781,39.0
21,4404-5779,44.0
21,4404-5770,58.0
21,4404-5782,31.0
21,4404-5774,71.0
21,4404-5776,50.0
21,4404-89585,24.0
21,4404-5773,78.0
21,4404-5780,48.0
21,4404-79445,30.0
21,4314-5480,93.0
21,4234-549878,98.0
21,4234-969999,96.0
21,7291-89614,98.0
21,7291-7292,98.0
21,4441-89910,53.0
21,4441-89911,53.0
21,4441-5908,62.0
21,4441-5910,46.0
21,4441-5909,57.0
21,4441-87479,41.0
21,4441-89909,55.0
21,4441-88405,64.0
21,4441-81058,56.0
21,4435-5893,62.0
21,4435-6067,74.0
21,90861-91781,73.0
21,89852-89853,64.0
21,4473-6107,92.0
21,4473-6106,82.0
21,81174-81175,79.0
21,4163-4745,93.0
21,4181-4790,70.0
21,4235-4913,79.0
21,4235-79490,53.0
21,4235-4961,37.0
21,4235-4969,76.0
21,4235-4945,55.0
21,4235-88420,70.0
21,4235-4983,57.0
21,4235-4967,16.0
21,4235-78932,64.0
21,4235-4915,78.0
21,4235-4932,83.0
21,4235-4916,74.0
21,4235-4959,44.0
21,4235-4956,37.0
21,4235-4937,65.0
21,4235-90752,46.0
21,4235-91812,22.0
21,4235-4917,45.0
21,4235-90303,30.0
21,4235-4926,50.0
21,4235-4971,48.0
21,4235-79225,88.0
21,4235-4931,23.0
21,4235-4955,22.0
21,4235-4944,40.0
21,4235-4919,87.0
21,4235-4920,58.0
21,4235-4952,26.0
21,4235-4921,79.0
21,4235-4948,41.0
21,4235-4940,72.0
21,4235-4958,84.0
21,4235-4970,83.0
21,4235-4962,11.0
21,4235-4922,84.0
21,4235-4923,92.0
21,4235-4934,87.0
21,4235-4924,92.0
21,4235-4925,91.0
21,4235-4941,34.0
21,4235-4953,60.0
21,4235-4951,46.0
21,4235-89593,15.0
21,4235-1000294,90.0
21,4235-4980,64.0
21,4235-4918,79.0
21,4235-4982,33.0
21,4235-4949,53.0
21,4235-78938,50.0
21,4235-4943,41.0
21,4235-4957,60.0
21,4235-4973,60.0
21,4235-4984,31.0
21,4235-4960,27.0
21,4235-4935,74.0
21,4235-4974,73.0
21,4235-4966,78.0
21,4235-4946,79.0
21,4235-4933,79.0
21,4235-4965,63.0
21,4235-4936,73.0
21,4235-4977,40.0
21,4235-4947,60.0
21,4235-78917,53.0
21,4235-79489,59.0
21,4235-4954,52.0
21,4235-4979,26.0
21,4235-4939,85.0
21,4235-90753,46.0
21,4235-78933,65.0
21,4235-4930,71.0
21,4235-4975,66.0
21,4235-4938,59.0
21,4235-4927,80.0
21,4235-4981,65.0
21,4235-4929,83.0
21,4235-4928,73.0
21,4235-6229,55.0
21,4235-79807,17.0
21,4463-92176,86.0
21,4463-5972,95.0
21,4211-81122,71.0
21,4211-4868,66.0
21,4211-4869,47.0
21,79994-5526,98.0
21,79994-79619,94.0
21,79994-5463,83.0
21,79207-5503,80.0
21,79207-80050,95.0
21,79207-78843,16.0
21,79207-991308,34.0
21,79207-92531,68.0
21,79207-80430,98.0
21,79207-5515,83.0
21,79207-79129,87.0
21,90048-90049,98.0
21,4493-6133,59.0
21,4488-6127,70.0
21,4253-5191,78.0
21,88455-80099,98.0
21,79498-85517,67.0
21,79498-90194,34.0
21,79498-79510,65.0
21,79589-79429,98.0
21,4379-6049,74.0
21,4379-5590,94.0
21,4379-5589,60.0
21,4503-6181,77.0
21,4230-92081,42.0
21,4230-4907,38.0
21,4230-4906,29.0
21,90192-90193,45.0
21,4251-5189,72.0
21,81228-81229,82.0
21,4265-5290,89.0
21,4265-5291,93.0
21,4265-80183,72.0
21,4265-5292,87.0
21,4176-4784,88.0
21,4252-89748,46.0
21,4252-5190,69.0
21,80278-80279,75.0
21,80103-80104,98.0
21,87884-87885,98.0
21,1000165-1000282,75.0
21,4366-5554,98.0
21,78882-78883,82.0
21,78882-91213,79.0
21,10760-10800,46.0
21,92374-92345,51.0
21,4457-5958,92.0
21,4457-5960,85.0
21,4457-5954,75.0
21,4457-5955,63.0
21,4457-5957,94.0
21,4457-5959,94.0
21,4457-5962,69.0
21,4457-5961,86.0
21,4457-6071,78.0
21,4457-5956,94.0
21,79881-79899,92.0
21,79503-79505,96.0
21,4444-5927,64.0
21,4262-5278,81.0
21,4262-5279,84.0
21,4262-5282,94.0
21,4262-6021,81.0
21,4262-5280,91.0
21,4262-5281,98.0
21,80120-80121,84.0
21,92564-90000,46.0
21,4373-5578,76.0
21,6235-87413,71.0
21,4196-4829,85.0
21,4196-4830,85.0
21,4196-92913,97.0
21,4196-4832,50.0
21,4196-4831,83.0
21,4196-81127,98.0
21,79086-79090,84.0
21,4275-5355,72.0
21,4255-5193,83.0
21,4180-4789,44.0
21,4180-4788,52.0
21,4180-78914,35.0
21,79578-79579,97.0
21,4241-5091,11.0
21,4241-5082,65.0
21,4241-5074,70.0
21,4241-5083,10.0
21,4241-5080,35.0
21,4241-5085,14.0
21,4241-5099,8.0
21,4241-5098,9.0
21,4241-5087,6.0
21,4241-5078,57.0
21,4241-80055,78.0
21,4241-5093,73.0
21,4241-5102,5.0
21,4241-91754,3.0
21,4241-6011,6.0
21,4241-5101,76.0
21,4241-5079,45.0
21,4241-5106,9.0
21,4241-5086,67.0
21,4241-5089,69.0
21,4241-5090,22.0
21,4241-5092,16.0
21,4241-79729,27.0
21,4241-5107,54.0
21,4241-5077,7.0
21,4241-81026,87.0
21,4241-5094,87.0
21,4241-5105,35.0
21,4241-79268,6.0
21,4241-79781,4.0
21,4241-5081,22.0
21,4241-5071,31.0
21,4241-5095,8.0
21,4241-5108,32.0
21,4241-5104,39.0
21,4241-5084,4.0
21,4241-5103,29.0
21,4241-78920,55.0
21,4241-92611,41.0
21,4241-5100,61.0
21,4241-5088,51.0
21,4241-88406,6.0
21,5180-10820,16.0
21,5180-89828,16.0
21,79205-78977,52.0
21,4510-6194,88.0
21,4510-6196,97.0
21,4510-6197,53.0
21,4510-6195,78.0
21,4510-78929,73.0
21,4462-5968,79.0
21,4462-5971,65.0
21,79024-79509,93.0
21,4209-4857,57.0
21,4209-4858,59.0
21,4209-4860,43.0
21,4209-4856,50.0
21,4369-5566,98.0
21,79866-79884,66.0
21,4186-4796,58.0
21,4283-80419,66.0
21,4283-79265,65.0
21,4283-5423,71.0
21,4283-5418,77.0
21,4283-5422,60.0
21,4283-5421,57.0
21,4283-5417,86.0
21,4283-79800,71.0
21,4283-79642,72.0
21,4283-80418,58.0
21,4283-5420,71.0
